ticker,name,market,sector33,scale
7014.T,名村造船所,スタンダード,輸送用機器,TOPIX Small 1
7018.T,内海造船,スタンダード,輸送用機器,-
7021.T,ニッチツ,スタンダード,機械,-
7022.T,サノヤスホールディングス,スタンダード,機械,-
7030.T,スプリックス,スタンダード,サービス業,-
7031.T,インバウンドテック,グロース,サービス業,-
7033.T,マネジメントソリューションズ,プライム,サービス業,TOPIX Small 2
7034.T,プロレド・パートナーズ,プライム,サービス業,TOPIX Small 2
7035.T,ａｎｄ　ｆａｃｔｏｒｙ,スタンダード,サービス業,-
7036.T,イーエムネットジャパン,グロース,サービス業,-
7037.T,テノ．ホールディングス,スタンダード,サービス業,-
7038.T,フロンティア・マネジメント,プライム,サービス業,TOPIX Small 2
7039.T,ブリッジインターナショナルグループ,グロース,サービス業,-
7040.T,サン・ライフホールディング,スタンダード,サービス業,-
7041.T,ＣＲＧホールディングス,グロース,サービス業,-
7042.T,アクセスグループ・ホールディングス,スタンダード,サービス業,-
7043.T,アルー,グロース,サービス業,-
7044.T,ピアラ,スタンダード,サービス業,-
7046.T,ＴＤＳＥ,グロース,サービス業,-
7047.T,ポート,グロース,サービス業,-
7048.T,ベルトラ,グロース,サービス業,-
7049.T,識学,グロース,サービス業,-
7050.T,フロンティアインターナショナル,グロース,サービス業,-
7057.T,エヌ・シー・エヌ,スタンダード,サービス業,-
7058.T,共栄セキュリティーサービス,スタンダード,サービス業,-
7059.T,コプロ・ホールディングス,プライム,サービス業,-
7060.T,ギークス,スタンダード,サービス業,-
7061.T,日本ホスピスホールディングス,グロース,サービス業,-
7062.T,フレアス,グロース,サービス業,-
7063.T,Ｂｉｒｄｍａｎ,グロース,サービス業,-
7064.T,ハウテレビジョン,スタンダード,サービス業,-
7065.T,ユーピーアール,スタンダード,サービス業,-
7066.T,ピアズ,グロース,サービス業,-
7067.T,ブランディングテクノロジー,グロース,サービス業,-
7068.T,フィードフォースグループ,グロース,サービス業,-
7069.T,サイバー・バズ,グロース,サービス業,-
7071.T,アンビスホールディングス,プライム,サービス業,TOPIX Small 2
7072.T,インティメート・マージャー,グロース,サービス業,-
7073.T,ジェイック,グロース,サービス業,-
7074.T,トゥエンティーフォーセブンホールディングス,グロース,サービス業,-
7075.T,ＱＬＳホールディングス,グロース,サービス業,-
7077.T,ＡＬｉＮＫインターネット,グロース,サービス業,-
7078.T,ＩＮＣＬＵＳＩＶＥ　Ｈｏｌｄｉｎｇｓ,グロース,サービス業,-
7079.T,ＷＤＢココ,グロース,サービス業,-
7080.T,スポーツフィールド,グロース,サービス業,-
7081.T,コーユーレンティア,スタンダード,サービス業,-
7082.T,ジモティー,グロース,サービス業,-
7083.T,ＡＨＣグループ,グロース,サービス業,-
7084.T,Ｓｍｉｌｅ　Ｈｏｌｄｉｎｇｓ,グロース,サービス業,-
7085.T,カーブスホールディングス,プライム,サービス業,TOPIX Small 1
7087.T,ウイルテック,スタンダード,サービス業,-
7089.T,フォースタートアップス,グロース,サービス業,-
7090.T,リグア,グロース,サービス業,-
7091.T,リビングプラットフォーム,グロース,サービス業,-
7093.T,アディッシュ,グロース,サービス業,-
7094.T,ＮｅｘＴｏｎｅ,グロース,サービス業,-
7095.T,Ｍａｃｂｅｅ　Ｐｌａｎｅｔ,プライム,サービス業,TOPIX Small 2
7096.T,ステムセル研究所,グロース,サービス業,-
7097.T,さくらさくプラス,グロース,サービス業,-
7102.T,日本車輌製造,プライム,輸送用機器,TOPIX Small 2
7110.T,クラシコム,グロース,小売業,-
7111.T,ＩＮＥＳＴ,スタンダード,卸売業,-
7112.T,キューブ,グロース,小売業,-
7114.T,フーディソン,グロース,卸売業,-
7115.T,アルファパーチェス,スタンダード,卸売業,-
7119.T,ハルメクホールディングス,グロース,小売業,-
7120.T,ＳＨＩＮＫＯ,スタンダード,卸売業,-
7122.T,近畿車輛,スタンダード,輸送用機器,-
7126.T,グローバルスタイル,スタンダード,小売業,-
7127.T,一家ホールディングス,スタンダード,小売業,-
7128.T,ユニソルホールディングス,プライム,卸売業,TOPIX Small 1
7129.T,ミアヘルサホールディングス,スタンダード,小売業,-
7130.T,ヤマエグループホールディングス,プライム,卸売業,TOPIX Small 1
7131.T,のむら産業,スタンダード,卸売業,-
7133.T,ＨＹＵＧＡ　ＰＲＩＭＡＲＹ　ＣＡＲＥ,グロース,小売業,-
7134.T,アップガレージグループ,スタンダード,小売業,-
7135.T,ジャパンクラフトホールディングス,スタンダード,小売業,-
7138.T,ＴＯＲＩＣＯ,グロース,小売業,-
7140.T,ペットゴー,グロース,小売業,-
7148.T,ＦＰＧ,プライム,証券･商品先物取引業,TOPIX Small 1
7150.T,島根銀行,スタンダード,銀行業,-
7157.T,ライフネット生命保険,プライム,保険業,TOPIX Small 1
7161.T,じもとホールディングス,スタンダード,銀行業,-
7162.T,アストマックス,スタンダード,電気･ガス業,-
7164.T,全国保証,プライム,その他金融業,TOPIX Mid400
7167.T,めぶきフィナンシャルグループ,プライム,銀行業,TOPIX Mid400
7172.T,ジャパンインベストメントアドバイザー,プライム,証券･商品先物取引業,TOPIX Small 1
7173.T,東京きらぼしフィナンシャルグループ,プライム,銀行業,TOPIX Small 1
7175.T,今村証券,スタンダード,証券･商品先物取引業,-
7177.T,ＧＭＯフィナンシャルホールディングス,スタンダード,証券･商品先物取引業,-
7180.T,九州フィナンシャルグループ,プライム,銀行業,TOPIX Mid400
7181.T,かんぽ生命保険,プライム,保険業,TOPIX Mid400
7182.T,ゆうちょ銀行,プライム,銀行業,TOPIX Large70
7183.T,あんしん保証,スタンダード,その他金融業,-
7184.T,富山第一銀行,プライム,銀行業,TOPIX Small 1
7185.T,ヒロセ通商,スタンダード,証券･商品先物取引業,-
7186.T,横浜フィナンシャルグループ,プライム,銀行業,TOPIX Mid400
7187.T,ジェイリース,プライム,その他金融業,TOPIX Small 2
7189.T,西日本フィナンシャルホールディングス,プライム,銀行業,TOPIX Mid400
7191.T,イントラスト,スタンダード,その他金融業,-
7192.T,日本モーゲージサービス,スタンダード,その他金融業,-
7196.T,Ｃａｓａ,スタンダード,その他金融業,-
7198.T,ＳＢＩアルヒ,プライム,その他金融業,TOPIX Small 2
7199.T,プレミアグループ,プライム,その他金融業,TOPIX Small 1
7201.T,日産自動車,プライム,輸送用機器,TOPIX Mid400
7202.T,いすゞ自動車,プライム,輸送用機器,TOPIX Mid400
7203.T,トヨタ自動車,プライム,輸送用機器,TOPIX Core30
7208.T,カネミツ,スタンダード,輸送用機器,-
7211.T,三菱自動車工業,プライム,輸送用機器,TOPIX Mid400
7212.T,エフテック,スタンダード,輸送用機器,-
7213.T,レシップホールディングス,スタンダード,輸送用機器,-
7214.T,ＧＭＢ,スタンダード,輸送用機器,-
7215.T,ファルテック,スタンダード,輸送用機器,-
7217.T,テイン,スタンダード,輸送用機器,-
7218.T,田中精密工業,スタンダード,輸送用機器,-
7219.T,エッチ・ケー・エス,スタンダード,輸送用機器,-
7220.T,武蔵精密工業,プライム,輸送用機器,TOPIX Small 1
7222.T,日産車体,スタンダード,輸送用機器,TOPIX Small 2
7224.T,新明和工業,プライム,輸送用機器,TOPIX Small 1
7226.T,極東開発工業,プライム,輸送用機器,TOPIX Small 1
7228.T,デイトナ,スタンダード,輸送用機器,-
7231.T,トピー工業,プライム,輸送用機器,TOPIX Small 2
7235.T,東京ラヂエーター製造,スタンダード,輸送用機器,-
7236.T,ティラド,プライム,輸送用機器,TOPIX Small 2
7238.T,曙ブレーキ工業,プライム,輸送用機器,TOPIX Small 2
7239.T,タチエス,プライム,輸送用機器,TOPIX Small 1
7240.T,ＮＯＫ,プライム,輸送用機器,TOPIX Mid400
7241.T,フタバ産業,プライム,輸送用機器,TOPIX Small 1
7242.T,カヤバ,プライム,輸送用機器,TOPIX Small 1
7244.T,市光工業,プライム,電気機器,TOPIX Small 2
7245.T,大同メタル工業,プライム,輸送用機器,TOPIX Small 2
7246.T,プレス工業,プライム,輸送用機器,TOPIX Small 1
7247.T,ミクニ,スタンダード,輸送用機器,-
7254.T,ユニバンス,スタンダード,輸送用機器,-
7255.T,桜井製作所,スタンダード,輸送用機器,-
7256.T,河西工業,スタンダード,輸送用機器,-
7259.T,アイシン,プライム,輸送用機器,TOPIX Mid400
7261.T,マツダ,プライム,輸送用機器,TOPIX Mid400
7264.T,ムロコーポレーション,スタンダード,輸送用機器,-
7265.T,エイケン工業,スタンダード,輸送用機器,-
7266.T,今仙電機製作所,スタンダード,輸送用機器,-
7267.T,本田技研工業,プライム,輸送用機器,TOPIX Core30
7269.T,スズキ,プライム,輸送用機器,TOPIX Large70
7270.T,ＳＵＢＡＲＵ,プライム,輸送用機器,TOPIX Large70
7271.T,安永,スタンダード,輸送用機器,-
7272.T,ヤマハ発動機,プライム,輸送用機器,TOPIX Mid400
7273.T,イクヨ,スタンダード,輸送用機器,-
7276.T,小糸製作所,プライム,電気機器,TOPIX Mid400
7277.T,ＴＢＫ,スタンダード,輸送用機器,-
7278.T,エクセディ,プライム,輸送用機器,TOPIX Small 1
7279.T,ハイレックスコーポレーション,スタンダード,輸送用機器,-
7280.T,ミツバ,プライム,電気機器,TOPIX Small 1
7282.T,豊田合成,プライム,輸送用機器,TOPIX Mid400
7283.T,愛三工業,プライム,輸送用機器,TOPIX Small 1
7284.T,盟和産業,スタンダード,輸送用機器,-
7287.T,日本精機,スタンダード,輸送用機器,-
7291.T,日本プラスト,スタンダード,輸送用機器,-
7292.T,村上開明堂,スタンダード,輸送用機器,-
7294.T,ヨロズ,プライム,輸送用機器,TOPIX Small 2
7296.T,エフ・シー・シー,プライム,輸送用機器,TOPIX Small 1
7297.T,カーメイト,スタンダード,輸送用機器,-
7299.T,フジオーゼックス,スタンダード,輸送用機器,-
7305.T,新家工業,スタンダード,鉄鋼,-
7309.T,シマノ,プライム,輸送用機器,TOPIX Large70
7313.T,テイ・エス　テック,プライム,輸送用機器,TOPIX Mid400
7314.T,小田原機器,スタンダード,輸送用機器,-
7317.T,松屋アールアンドディ,グロース,輸送用機器,-
7318.T,セレンディップ・ホールディングス,グロース,輸送用機器,-
7320.T,Ｓｏｌｖｖｙ,グロース,その他金融業,-
7322.T,三十三フィナンシャルグループ,プライム,銀行業,TOPIX Small 2
7325.T,アイリックコーポレーション,グロース,保険業,-
7326.T,ＳＢＩインシュアランスグループ,グロース,保険業,-
7327.T,第四北越フィナンシャルグループ,プライム,銀行業,TOPIX Small 1
7337.T,ひろぎんホールディングス,プライム,銀行業,TOPIX Mid400
7343.T,ブロードマインド,グロース,保険業,-
7345.T,アイ・パートナーズフィナンシャル,グロース,その他金融業,-
7347.T,マーキュリアホールディングス,プライム,証券･商品先物取引業,-
7350.T,おきなわフィナンシャルグループ,プライム,銀行業,TOPIX Small 1
7351.T,グッドパッチ,グロース,サービス業,-
7352.T,ＴＷＯＳＴＯＮＥ＆Ｓｏｎｓ,グロース,サービス業,-
7353.T,ＫＩＹＯラーニング,グロース,サービス業,-
7354.T,ダイレクトマーケティングミックス,スタンダード,サービス業,TOPIX Small 2
7356.T,Ｒｅｔｔｙ,グロース,サービス業,-
7357.T,ジオコード,スタンダード,サービス業,-
7358.T,ポピンズ,スタンダード,サービス業,TOPIX Small 2
7359.T,東京通信グループ,グロース,サービス業,-
7360.T,オンデック,グロース,サービス業,-
7361.T,ヒューマンクリエイションホールディングス,グロース,サービス業,-
7362.T,Ｔ．Ｓ．Ｉ,グロース,サービス業,-
7363.T,ベビーカレンダー,グロース,サービス業,-
7366.T,ＬＩＴＡＬＩＣＯ,プライム,サービス業,TOPIX Small 2
7367.T,セルム,スタンダード,サービス業,-
7368.T,表示灯,スタンダード,サービス業,-
7369.T,メイホーホールディングス,グロース,サービス業,-
7370.T,Ｅｎｊｉｎ,グロース,サービス業,-
7371.T,Ｚｅｎｋｅｎ,グロース,サービス業,-
7372.T,デコルテ・ホールディングス,グロース,サービス業,-
7373.T,アイドマ・ホールディングス,グロース,サービス業,-
7374.T,コンフィデンス・インターワークス,グロース,サービス業,-
7375.T,リファインバースグループ,グロース,サービス業,-
7376.T,ＢＣＣ,グロース,サービス業,-
7377.T,ＤＮホールディングス,スタンダード,サービス業,-
7378.T,アシロ,グロース,サービス業,-
7380.T,十六フィナンシャルグループ,プライム,銀行業,TOPIX Small 1
7381.T,ＣＣＩグループ,プライム,銀行業,TOPIX Small 1
7383.T,ネットプロテクションズホールディングス,プライム,その他金融業,TOPIX Small 1
7384.T,プロクレアホールディングス,プライム,銀行業,TOPIX Small 2
7388.T,ＦＰパートナー,プライム,保険業,TOPIX Small 2
7389.T,あいちフィナンシャルグループ,プライム,銀行業,TOPIX Small 1
7399.T,ナンシン,スタンダード,輸送用機器,-
7409.T,ＡｅｒｏＥｄｇｅ,グロース,輸送用機器,-
7412.T,アトム,スタンダード,小売業,-
7413.T,創健社,スタンダード,卸売業,-
7414.T,小野建,プライム,卸売業,TOPIX Small 2
7416.T,はるやまホールディングス,スタンダード,小売業,-
7417.T,南陽,スタンダード,卸売業,-
7419.T,ノジマ,プライム,小売業,TOPIX Small 1
7421.T,カッパ・クリエイト,プライム,小売業,TOPIX Small 1
